sensor_060,sensor_104,sensor_511,sensor_432,sensor_431,sensor_022,sensor_029,sensor_130,sensor_211,sensor_164,sensor_125,sensor_161,sensor_317,sensor_122,sensor_126,sensor_027,sensor_248,sensor_034,sensor_181,sensor_123,result
2.0673,-0.0134,32.0,7.1876,3.818,-5605.0,73.5,-3.072,0.0706,0.029,15.69,192.0,5.3866,15.73,0.9649,1.9715,,9.0639,16.92,2.941,양품
,-0.0052,104.8544,15.1312,13.2872,-5561.75,72.6,-2.553,0.0817,0.141,15.75,418.0,8.1861,15.84,1.111,1.9998,,8.0787,23.84,3.467,양품
0.2355,-0.0134,65.733,6.8173,6.7125,-5050.25,66.2111,-2.789,0.0604,0.173,15.78,175.0,6.932,15.89,1.026,1.996,,8.7782,22.15,2.948,양품
-3.01,-0.0095,47.2441,30.4529,28.6705,-5190.0,75.2667,-2.317,0.0915,0.137,15.69,785.0,5.1052,15.85,1.617,1.9773,,9.0639,18.04,3.517,양품
1.28,-0.0135,39.1505,8.9024,6.9537,-5191.5,68.0667,-2.694,0.0744,0.102,15.66,219.0,7.9906,15.73,0.9176,2.0042,0.0306,8.7782,23.16,3.179,양품
2.2009,-0.01,31.8804,20.3211,3.9098,-5422.25,69.1556,-2.128,0.0786,0.173,15.64,560.0,5.8383,15.72,1.021,1.9712,,8.8356,19.21,3.283,양품
-3.0055,-0.0095,52.8402,17.9572,15.4036,-5459.75,70.8667,-1.939,0.0743,0.119,15.69,487.0,6.2505,15.74,0.9649,2.0095,,8.7597,20.52,2.788,불량
-1.0982,-0.0097,44.4444,25.1688,21.7159,-5705.5,73.2,-0.2365,0.1005,0.214,15.96,671.0,5.1073,15.94,1.087,1.9912,,8.2914,14.16,4.232,양품
-2.0309,-0.0063,77.4704,11.6169,17.3714,-5912.0,75.3222,-0.2365,0.0638,0.115,15.96,312.0,5.8705,15.94,1.087,1.9745,,8.322,17.91,4.232,양품
-6.6464,-0.009,42.2222,10.6917,5.6053,-5441.25,70.9778,-0.2365,0.068,0.104,15.96,262.0,6.035,15.94,1.087,1.9712,,8.8215,19.54,4.232,양품
-0.5455,-0.0088,50.2857,3.4434,19.4861,-5711.75,69.7778,-0.2365,0.0798,0.142,15.96,86.0,5.3896,15.94,1.087,2.0228,,8.8581,17.68,4.232,양품
-7.1518,-0.0085,52.7859,8.5171,13.6153,-5545.25,67.1667,-0.2365,0.0671,0.141,15.96,225.0,5.3458,15.94,1.087,2.022,,8.7556,17.7,4.232,양품
-6.3845,-0.0052,66.6667,16.5425,7.731,-5316.25,69.6333,0.0,0.113,0.101,16.02,422.0,4.6711,15.99,1.031,1.9758,0.0407,8.662,15.3,4.005,양품
-0.1545,-0.0056,62.5,27.1044,16.1144,-5560.25,74.0667,-0.2365,0.0695,0.182,15.96,710.0,6.3852,15.94,1.087,1.9962,0.0184,9.4749,22.24,4.232,양품
-1.4327,-0.0126,41.3519,6.5658,17.8823,-5357.25,67.2667,-3.072,0.0474,0.049,15.69,166.0,5.7741,15.73,0.9649,1.9857,0.0658,8.7646,20.58,2.941,양품
-5.65,-0.0102,58.8957,6.0052,6.549,-5100.0,73.0556,0.0,0.1154,0.184,16.02,151.0,4.8158,15.99,1.031,1.9768,0.0202,8.8097,15.96,4.005,양품
0.6573,-0.0091,42.9161,10.9956,13.2576,-5498.75,73.8111,0.2838,0.0886,0.134,16.07,304.0,7.7816,16.03,1.286,2.0092,0.0212,8.5298,25.52,4.137,양품
-1.9727,-0.012,53.3333,4.6337,10.8615,-5597.75,74.0667,0.2838,0.0586,0.147,16.07,114.0,5.9509,16.03,1.286,1.9697,,8.3808,20.53,4.137,양품
5.0691,-0.0111,43.9462,8.2037,29.6585,-5138.5,67.4444,0.2838,0.0688,0.165,16.07,203.0,6.2114,16.03,1.286,1.9995,,8.7782,19.81,4.137,양품
-0.5127,-0.0095,35.7424,23.4881,16.6607,-5552.0,67.7889,0.9934,0.0641,0.167,15.77,636.0,5.049,15.78,0.7474,1.9828,,8.7037,16.05,2.803,양품
4.1591,-0.01,55.0,31.7038,3.8926,-5523.25,67.3889,0.9934,0.0636,0.177,15.77,835.0,6.1122,15.78,0.7474,1.9923,0.0261,8.7402,19.97,2.803,양품
3.1373,-0.0085,43.6578,29.0279,13.7802,-5609.5,73.5222,0.9934,0.1098,0.24,15.77,745.0,4.8794,15.78,0.7474,1.9567,,8.3808,16.21,2.803,양품
3.8682,-0.0075,210.596,13.666,13.0387,-5261.25,71.4889,0.2838,0.0707,0.151,16.07,356.0,4.9534,16.03,1.286,1.9968,0.0238,8.8356,15.09,4.137,불량
-5.4145,-0.0087,72.3099,12.073,7.5598,-5370.5,70.0444,-0.1419,0.0852,0.185,15.98,296.0,6.715,15.93,1.135,1.9868,,8.8215,19.51,4.333,양품
-0.6818,-0.0093,47.3755,16.0976,14.3419,-5215.5,68.0778,-0.1419,0.0626,0.122,15.98,409.0,6.2991,15.93,1.135,1.9882,,8.7646,18.66,4.333,양품
4.6891,-0.0088,52.4964,12.7478,12.6583,-5743.25,72.4667,-0.1419,0.0701,0.096,15.98,328.0,8.0684,15.93,1.135,2.0115,,8.8355,27.75,4.333,양품
0.7736,-0.0138,23.8914,12.4815,9.2442,-5398.0,75.9667,0.9934,0.0744,0.105,15.77,338.0,8.6759,15.78,0.7474,1.993,,8.322,25.38,2.803,양품
-0.7109,-0.0139,44.0036,17.5396,22.339,-4995.75,67.1667,0.2838,0.0958,0.163,16.07,468.0,7.3623,16.03,1.286,1.9987,0.015,8.7037,23.86,4.137,양품
3.1527,-0.0076,59.5041,16.7641,4.6192,-5672.0,68.4556,-0.1419,0.0639,0.08,15.98,430.0,6.9611,15.93,1.135,2.0037,,8.897,21.34,4.333,양품
,-0.0109,68.5714,11.4613,13.9467,-5521.0,69.5333,0.2838,0.0948,0.105,16.07,300.0,6.0254,16.03,1.286,2.013,,8.662,17.61,4.137,양품
-3.8864,-0.0084,28.614,16.1345,13.3635,-5627.25,74.5444,1.513,0.0806,0.193,15.69,451.0,5.3752,15.71,0.7379,1.9995,0.0246,8.2776,15.56,3.929,양품
-6.8764,-0.007,76.1221,17.438,20.8221,-5729.5,70.9556,-0.1419,0.0668,0.07,15.98,471.0,6.6633,15.93,1.135,1.9923,,8.6556,20.2,4.333,양품
-0.3955,-0.0071,50.9735,16.2168,12.289,-5346.25,67.0222,-0.1419,0.0757,0.168,15.98,401.0,5.1124,15.93,1.135,1.99,,8.7326,14.87,4.333,양품
0.1364,-0.0098,28.4987,23.7437,10.8593,-5129.25,71.8778,0.9934,0.071,0.171,15.77,580.0,6.3654,15.78,0.7474,1.9995,,8.8356,19.38,2.803,불량
0.5536,-0.0085,29.4551,28.8165,16.5309,-5341.5,76.3333,-0.1419,0.0767,0.102,15.98,798.0,7.0671,15.93,1.135,1.9725,0.0206,9.1141,22.23,4.333,양품
3.2573,-0.0056,68.0089,12.4988,12.702,-5290.5,68.2,-0.1419,0.1234,0.1,15.98,339.0,7.8759,15.93,1.135,1.9935,0.0251,8.9979,24.1,4.333,양품
0.8527,-0.0126,56.3492,10.9502,6.6295,-5475.5,70.5556,0.9934,0.0707,0.058,15.77,276.0,7.2906,15.78,0.7474,2.0395,,9.3868,23.35,2.803,불량
-5.7091,-0.0057,95.8606,13.0864,3.9002,-5333.0,68.0778,0.2838,0.5164,0.112,16.07,355.0,5.2764,16.03,1.286,1.9832,,8.8105,15.83,4.137,불량
3.0718,-0.0113,34.6667,16.7635,16.0014,-5524.5,73.6667,1.419,0.0609,0.235,15.75,469.0,4.7517,15.78,0.7048,1.9748,,8.2914,16.05,3.029,양품
4.9382,-0.0103,39.7094,8.4286,19.3633,-5324.5,69.0667,1.419,0.0605,0.171,15.75,201.0,5.1804,15.78,0.7048,2.01,,8.7037,15.36,3.029,양품
2.8727,-0.0136,27.1311,14.5286,4.5214,-5662.0,69.9333,-2.033,0.0631,0.136,15.7,376.0,7.259,15.76,0.8325,2.0205,0.0183,8.8355,23.07,3.008,양품
-0.63,-0.0114,24.5077,13.7279,11.483,-5826.0,71.8333,0.5204,0.0943,0.04,16.01,370.0,7.4976,15.95,1.144,1.9765,0.0317,8.8355,25.75,4.269,양품
-1.4355,-0.0119,26.0504,11.9236,5.5369,-5219.5,68.4333,1.419,0.0787,0.082,15.69,309.0,8.2179,15.7,0.8089,1.9733,0.0139,9.7137,26.41,2.626,양품
3.7136,-0.0107,44.9649,24.3785,22.5151,-5329.75,73.6889,1.419,0.0841,0.191,15.75,608.0,5.6708,15.78,0.7048,1.958,,8.2345,17.8,3.029,양품
1.04,-0.0111,36.8126,13.3284,14.2501,-5621.0,72.3778,1.419,0.064,0.117,15.75,358.0,7.7467,15.78,0.7048,1.963,0.017,8.8355,24.29,3.029,양품
-3.0909,-0.0053,81.3239,9.5915,12.422,-5248.75,68.7222,1.513,0.0689,0.053,15.69,253.0,5.5404,15.71,0.7379,2.003,,8.7556,17.61,3.929,양품
-1.41,-0.0129,45.5598,12.9084,22.1242,-5329.0,70.1667,1.419,0.0708,0.156,15.75,321.0,7.9791,15.78,0.7048,2.0025,,9.534,24.94,3.029,양품
-0.0182,-0.0084,49.9257,13.5117,18.3002,-5759.5,73.2778,1.513,0.0662,0.053,15.69,356.0,5.4564,15.71,0.7379,1.9973,0.0141,21.5944,16.84,3.929,양품
2.9282,-0.0086,52.0231,14.7489,42.8418,-5345.25,68.4333,0.5204,0.1124,0.251,16.01,373.0,5.4921,15.95,1.144,2.0075,,9.534,18.17,4.269,양품
3.8882,-0.009,33.2871,7.0189,16.1441,-5469.5,67.8,0.5204,0.1282,0.121,16.01,183.0,5.7088,15.95,1.144,1.9777,0.0208,8.7037,18.13,4.269,불량
-3.5727,-0.0082,62.0061,40.9817,19.1393,-5867.5,70.8444,0.5204,0.064,0.254,16.01,1123.0,8.666,15.95,1.144,2.0223,,9.0447,23.61,4.269,양품
0.1627,-0.0093,35.2941,15.1183,20.9518,-5326.5,68.2444,1.419,0.0648,0.029,15.75,393.0,7.4082,15.78,0.7048,1.9988,0.0233,8.6472,23.69,3.029,양품
1.7909,-0.0097,34.0645,28.8889,11.4658,-5224.25,70.0222,0.5204,0.0709,0.201,16.01,806.0,7.3295,15.95,1.144,1.999,,9.534,20.72,4.269,양품
-2.4818,-0.0091,49.2476,18.1446,4.3364,-5719.0,72.0111,0.5204,0.0615,0.111,16.01,487.0,5.1999,15.95,1.144,1.9865,,8.2914,17.88,4.269,양품
0.67,-0.0119,60.5042,12.1851,31.5353,-5432.0,70.2556,-0.5204,0.073,0.114,16.08,318.0,5.31,16.02,1.154,1.9895,,9.0402,14.78,4.253,양품
1.7273,-0.0124,21.8402,8.9011,4.12,-5242.75,67.4222,-0.5204,0.0663,0.171,16.08,227.0,5.821,16.02,1.154,2.01,,9.0402,22.02,4.253,양품
1.8609,-0.0092,61.8725,28.29,15.5253,-5603.75,74.6556,1.419,0.0639,0.258,15.75,754.0,4.9588,15.78,0.7048,1.9958,0.0219,8.8097,17.99,3.029,양품
2.5055,-0.0077,29.6774,16.6027,12.5791,-5294.5,73.9,0.5204,0.068,0.1,16.01,411.0,8.2205,15.95,1.144,2.001,,8.5298,25.81,4.269,양품
1.9764,-0.0138,40.0,16.66,10.8161,-5575.0,71.6,1.419,0.0581,0.083,15.75,419.0,6.9554,15.78,0.7048,2.003,,13.5481,21.45,3.029,양품
3.3064,-0.0084,34.4725,19.1637,2.2547,-5544.0,68.0,1.419,0.0833,0.123,15.69,519.0,5.3497,15.7,0.8089,1.9865,,9.2064,19.92,2.626,양품
-2.1009,-0.0064,77.0138,18.3739,14.6043,-5224.5,67.9222,1.419,0.0827,0.093,15.69,487.0,5.5107,15.7,0.8089,1.972,,8.7556,19.97,2.626,양품
0.7864,-0.0084,64.3815,25.5198,10.7579,-5307.75,70.1778,1.419,0.0692,0.091,15.69,672.0,5.4234,15.7,0.8089,1.971,,8.8973,14.73,2.626,양품
0.9573,-0.0093,63.4409,9.0006,7.9103,-5663.5,68.5889,0.5204,0.0677,0.149,16.01,240.0,5.8239,15.95,1.144,1.9698,,8.8356,18.24,4.269,양품
0.2236,-0.008,73.5202,5.1882,15.6962,-5542.75,72.9667,0.5204,0.0735,0.159,16.01,132.0,6.8055,15.95,1.144,1.9585,,8.3808,21.05,4.269,양품
3.4845,-0.013,49.1835,10.3738,19.2653,-5709.75,68.7111,0.9461,0.0948,0.146,15.62,281.0,6.6303,15.64,0.8514,2.0047,,9.0402,26.84,2.992,양품
-0.1891,-0.011,46.3636,17.957,15.322,-5834.75,72.7556,-0.7569,0.0698,0.25,16.07,461.0,7.1829,16.02,1.281,1.9625,,8.2914,21.79,4.25,양품
-5.55,-0.0078,39.6166,13.6482,6.2626,-5477.0,70.5333,-0.7569,0.09,0.229,16.07,341.0,5.9541,16.02,1.281,1.9777,,8.8215,18.58,4.25,양품
0.7955,-0.0065,41.8605,19.8289,13.2977,-5241.5,67.6889,-1.83,0.0796,0.174,16.09,510.0,5.9205,16.07,1.757,1.9947,,8.8909,16.37,4.684,양품
1.5036,-0.0136,51.3291,10.2819,15.1914,-5095.0,69.4222,2.458,0.072,0.193,15.61,248.0,5.4847,15.65,1.097,1.9872,,8.3383,18.92,3.217,양품
-0.3445,-0.0125,46.493,8.2761,22.7958,-5356.25,67.5556,2.458,0.0572,0.126,15.61,214.0,7.0692,15.65,1.097,1.99,,9.7137,21.9,3.217,양품
-7.1427,-0.0108,47.2222,26.3558,4.0797,-5270.0,68.0,2.458,0.0622,0.16,15.61,684.0,6.2691,15.65,1.097,1.975,,8.3383,18.26,3.217,양품
-4.72,-0.0116,21.5517,11.2197,33.1205,-5247.5,70.2333,2.458,0.0668,0.134,15.61,287.0,7.0345,15.65,1.097,2.0145,,8.3383,20.94,3.217,양품
0.9427,-0.0114,38.6813,20.9203,15.0957,-5445.25,70.4222,2.458,0.0621,0.039,15.61,549.0,6.8448,15.65,1.097,1.9655,,8.3383,22.47,3.217,양품
1.8782,-0.0051,136.9193,15.4464,8.2036,-5461.0,74.7111,1.419,0.0665,0.103,15.69,404.0,7.4313,15.7,0.8089,1.985,,8.3159,20.65,2.626,양품
-3.3427,-0.0112,50.168,15.8853,9.6454,-5422.25,68.6111,-1.83,0.0682,0.036,16.09,399.0,7.6062,16.07,1.757,2.0017,,8.7556,23.9,4.684,양품
0.6855,-0.0059,108.0169,25.0335,19.2086,-5294.5,69.4111,-1.83,0.0953,0.152,16.09,654.0,4.9729,16.07,1.757,1.9875,,8.6556,15.75,4.684,양품
-3.6036,-0.0102,74.4186,21.951,7.2751,-5264.5,69.5222,-0.5204,0.0972,0.165,15.74,571.0,6.4635,15.74,1.276,1.9507,,9.0447,20.95,4.033,양품
1.1991,-0.0084,51.0386,16.7283,14.4505,-5612.25,74.0889,-1.83,0.0632,0.123,16.09,441.0,5.2453,16.07,1.757,2.0033,,8.2345,17.15,4.684,양품
1.5882,-0.0097,41.2371,8.043,7.4899,-5407.25,69.3778,0.9461,0.0813,0.043,15.62,202.0,5.7796,15.64,0.8514,2.0032,,8.6556,17.86,2.992,양품
-6.0636,-0.0079,68.0315,22.1419,12.9944,-5517.75,72.2778,-0.5204,0.0671,0.123,15.8,582.0,5.8805,15.76,1.163,1.991,,8.9036,20.29,4.04,양품
2.5855,-0.0086,50.1458,10.3617,11.3562,-5767.75,71.1,0.9461,0.137,0.095,15.62,270.0,7.5545,15.64,0.8514,2.0225,,9.3868,23.7,2.992,양품
-1.8809,-0.0082,46.4122,20.3981,18.8732,-5733.0,68.7889,-0.5204,0.0714,0.082,15.8,561.0,3.2548,15.76,1.163,1.957,,9.0744,10.27,4.04,양품
-3.7773,-0.0112,56.25,35.089,11.2211,-5454.0,68.8556,0.1419,0.0784,0.07,15.61,996.0,5.1468,15.67,0.8278,2.0213,,8.3383,16.7,3.362,양품
-2.1464,-0.0137,33.5766,14.9701,3.6087,-5320.5,66.2889,-0.9934,0.0755,0.111,15.79,375.0,6.5791,15.73,1.229,1.983,,8.3383,24.05,4.425,양품
0.8045,-0.0096,73.6706,25.4335,45.9305,-5802.25,70.3889,-0.5204,0.1055,0.199,15.8,671.0,6.0393,15.76,1.163,2.0195,,8.9541,20.4,4.04,양품
-1.3618,-0.0106,35.8068,19.3695,15.8558,-5241.0,70.4667,-0.9934,0.0392,0.127,15.79,470.0,5.3109,15.73,1.229,2.0267,,8.3383,16.8,4.425,양품
-3.1382,-0.0125,44.044,25.3868,5.0097,-5529.25,72.5556,-0.9934,0.057,0.108,15.79,644.0,4.7086,15.73,1.229,1.972,,8.627,16.28,4.425,양품
0.3245,-0.0092,58.8556,28.2978,10.8349,-5390.0,68.1333,0.9461,0.3817,0.071,15.62,724.0,7.257,15.64,0.8514,2.0062,,8.8973,22.85,2.992,양품
-9.7682,-0.0115,59.2593,10.5579,17.3333,-5400.0,71.1,0.9461,0.0465,0.11,15.62,273.0,6.3956,15.64,0.8514,2.0103,,9.7137,19.34,2.992,양품
2.6991,-0.011,47.3265,6.0248,19.1473,-5400.25,74.3111,-1.83,0.1011,0.116,16.09,158.0,5.9684,16.07,1.757,1.954,,8.1409,17.57,4.684,양품
-3.7073,-0.0095,25.2632,20.1738,9.9909,-5194.75,76.2333,0.1419,0.0921,0.086,15.61,505.0,7.8776,15.67,0.8278,1.9507,0.0149,9.1637,21.76,3.362,양품
-2.6564,-0.0083,44.3778,22.3232,8.5079,-5371.5,69.9556,-0.5204,0.0925,0.241,15.74,602.0,6.3991,15.74,1.276,2.021,,9.0447,20.21,4.033,양품
-7.87,-0.0086,89.7959,19.9713,11.3965,-4992.75,67.9889,0.9461,0.0649,0.133,15.62,521.0,5.0304,15.64,0.8514,1.9855,,8.7556,18.04,2.992,양품
-1.99,-0.0093,64.1711,17.9104,17.5337,-5526.5,69.6222,0.1419,0.0753,0.158,15.61,450.0,5.4252,15.67,0.8278,2.0097,,9.534,17.88,3.362,양품
-5.8855,-0.009,42.1637,17.3124,8.9892,-5295.25,69.2889,-0.7569,0.0687,0.148,16.07,477.0,8.2363,16.02,1.281,1.979,,8.9541,20.99,4.25,양품
4.3618,-0.017,29.912,12.3118,19.8673,-5426.0,68.3667,-1.83,0.0918,0.147,16.09,325.0,7.8763,16.07,1.757,1.9997,0.0164,8.7646,23.87,4.684,양품
-7.6655,-0.0148,35.8108,10.7015,14.7698,-5186.25,68.5667,-0.9934,0.0654,0.1,15.79,270.0,6.4221,15.73,1.229,2.036,,8.6556,17.92,4.425,양품
1.1655,-0.0117,41.0256,18.381,10.9287,-5389.5,65.0889,-1.83,0.0687,0.128,16.09,453.0,5.669,16.07,1.757,2.021,,8.8105,18.19,4.684,불량
8.1455,-0.0114,51.8112,10.8519,15.7822,-5233.75,66.0111,-0.7569,0.0758,0.076,16.07,271.0,5.7746,16.02,1.281,1.9998,,8.7187,19.79,4.25,불량
1.6482,-0.0077,86.1338,17.7838,19.6326,-5633.5,70.6444,0.1419,0.1029,0.149,15.61,463.0,5.6479,15.67,0.8278,1.9907,,8.8215,18.22,3.362,양품
-1.4227,-0.0087,65.6115,10.4964,15.1793,-5619.5,67.1444,-0.7569,0.0922,0.136,16.07,277.0,4.9714,16.02,1.281,1.9897,,8.7326,17.26,4.25,양품
0.0955,-0.0091,29.7521,22.9419,9.818,-5357.5,69.2667,-0.7569,0.0669,0.178,15.87,588.0,8.5157,15.88,1.357,2.0062,,9.2064,26.7,4.146,양품
7.1009,-0.0089,54.1608,12.2553,8.2434,-5070.75,70.3667,-0.5204,0.0762,0.18,15.8,324.0,5.9591,15.76,1.163,1.9475,,9.0744,20.11,4.04,양품
1.5273,-0.0132,31.09,7.2628,19.1267,-5421.75,71.1556,0.2365,0.055,0.115,15.74,186.0,8.0688,15.8,0.946,1.9803,,8.9036,27.49,3.267,양품
1.8582,-0.0093,46.1126,9.5608,7.3806,-5311.25,73.1444,-0.7569,0.0803,0.134,15.87,252.0,5.7646,15.88,1.357,1.9865,0.0374,8.5735,19.12,4.146,양품
0.2336,-0.0117,38.5852,9.0515,42.2296,-5207.25,68.6222,0.2365,0.0634,0.047,15.74,235.0,6.0147,15.8,0.946,1.9905,,8.6556,20.16,3.267,양품
1.0482,-0.0101,64.1184,22.647,9.5272,-5594.5,70.5778,-0.5204,0.0719,0.228,15.8,622.0,7.0488,15.76,1.163,1.9768,,9.534,18.93,4.04,양품
-1.03,-0.013,22.2863,9.6821,16.8435,-5349.25,69.0111,0.2365,0.0544,0.12,15.74,252.0,7.1241,15.8,0.946,2.006,,9.0402,20.89,3.267,양품
-1.0445,-0.0131,43.3873,17.2726,20.3457,-5337.75,70.6778,0.2365,0.0577,0.058,15.74,462.0,5.6802,15.8,0.946,1.9897,,8.9036,18.9,3.267,양품
0.5982,-0.0105,35.2381,7.0739,13.5312,-5424.5,69.0333,0.2365,0.0965,0.125,15.74,174.0,5.3937,15.8,0.946,2.0063,,9.2064,18.17,3.267,양품
0.4264,-0.0104,73.253,9.7197,7.7176,-5092.25,70.5333,-0.8042,0.0645,0.123,15.87,254.0,5.9246,15.87,1.229,1.997,,8.7187,18.72,4.207,양품
1.3255,-0.0123,31.6109,11.6433,19.41,-5440.5,67.8556,-0.8042,0.0692,0.195,15.87,299.0,7.9193,15.87,1.229,2.0213,,8.7646,25.83,4.207,양품
-3.4191,-0.0095,52.7009,6.4785,18.5488,-5412.75,72.8556,0.1419,0.0917,0.075,15.61,167.0,5.9569,15.67,0.8278,1.9773,,8.2914,19.04,3.362,양품
0.1773,-0.0126,43.6941,27.2611,13.5573,-5731.25,68.6111,-0.8042,0.0599,0.167,15.87,743.0,7.8425,15.87,1.229,1.9675,,8.7646,25.4,4.207,양품
-1.7336,-0.0098,40.9731,18.0085,3.6537,-5200.25,71.7889,-0.5204,0.0619,0.257,15.74,444.0,4.649,15.74,1.276,1.9505,,9.1526,15.13,4.033,양품
-6.74,-0.0084,41.543,23.7428,5.0967,-5415.25,69.2444,0.1419,0.0677,0.15,15.61,635.0,6.1771,15.67,0.8278,1.9943,,9.7137,16.67,3.362,양품
-3.1927,-0.0088,40.7932,11.059,8.0869,-5156.5,73.0778,0.1419,0.0619,0.165,15.61,289.0,4.475,15.67,0.8278,1.99,0.0249,8.4537,14.95,3.362,양품
2.7927,-0.0091,56.044,32.1569,5.8674,-5419.75,73.1222,-0.8042,0.1044,0.145,15.87,877.0,5.3451,15.87,1.229,1.9645,,8.2345,17.25,4.207,양품
3.64,-0.0127,63.6542,14.4916,22.7239,-5470.0,71.0889,-0.8042,0.1103,0.19,15.87,362.0,7.9278,15.87,1.229,2.0133,,9.2064,24.33,4.207,양품
1.0691,-0.0084,84.3982,13.0575,15.1816,-5645.0,75.2333,-0.5204,0.0681,0.161,16.08,325.0,4.8521,16.02,1.154,1.9933,0.0363,8.9833,15.87,4.253,불량
-1.8736,-0.0074,31.0811,12.6097,17.1675,-5399.75,70.6667,1.419,0.0689,0.111,15.75,316.0,5.6345,15.78,0.7048,1.997,,8.8973,16.05,3.029,불량
5.7309,-0.0086,60.6414,15.2687,29.8092,-5280.25,70.9444,-0.7569,0.0843,0.219,15.87,380.0,4.0778,15.88,1.182,2.0005,0.1143,9.534,11.76,4.296,양품
-4.0527,-0.0079,65.4088,24.7025,13.4729,-4921.0,69.9556,2.458,0.0495,0.125,15.61,602.0,5.8493,15.65,1.097,2.002,,8.9036,16.79,3.217,불량
-2.5418,-0.0055,107.5171,23.8489,18.7424,-5554.25,71.0667,1.419,0.0853,0.195,15.75,628.0,4.8906,15.78,0.7048,1.969,,8.8973,17.13,3.029,불량
-6.6455,-0.0105,30.5489,23.6125,8.2702,-5284.0,70.0778,0.0,0.074,0.135,15.78,602.0,5.6453,15.77,1.276,2.0227,,8.9036,19.13,4.076,불량
1.0518,-0.0119,31.0924,7.9235,8.6904,-5396.75,70.3556,-0.8042,0.0882,0.111,15.87,205.0,4.0382,15.87,1.229,1.9837,,9.0744,12.31,4.207,양품
-0.81,-0.0096,21.9608,12.8562,6.7545,-5048.5,69.0333,-1.277,0.0546,0.17,15.78,335.0,4.5788,15.87,1.22,1.98,,9.1526,13.2,4.156,양품
-5.1491,-0.0089,39.2707,31.4694,7.2681,-5489.75,74.3778,-1.277,0.0665,0.193,15.78,854.0,6.5356,15.87,1.22,1.97,0.0,9.1637,19.77,4.156,양품
6.2636,-0.0109,29.2571,28.9509,6.9093,-5673.5,72.3667,-1.277,0.0687,0.191,15.78,812.0,7.2888,15.87,1.22,1.9885,,9.7571,18.37,4.156,양품
-4.8873,-0.0098,35.7143,13.0645,14.8089,-5652.0,72.0444,-1.277,0.0703,0.105,15.78,358.0,5.1937,15.87,1.22,2.001,,8.7609,15.29,4.156,양품
-2.15,-0.0123,65.9207,12.9583,14.6861,-5467.75,74.8556,-0.615,0.063,0.105,15.84,334.0,6.496,15.88,1.338,1.99,,8.1409,19.05,4.185,양품
-1.97,-0.0111,27.8652,31.5318,13.409,-5377.0,74.9222,1.655,0.1505,0.197,15.75,792.0,5.6848,15.82,0.946,1.9545,,9.088,17.59,2.84,양품
0.7,-0.0102,36.2301,5.7565,22.8394,-5311.0,76.4889,-0.615,0.094,0.065,15.84,148.0,8.5613,15.88,1.338,2.0057,,9.088,23.33,4.185,양품
-2.7136,-0.0129,16.3107,25.7378,17.9707,-5425.5,74.0889,-1.277,0.0725,0.13,15.78,665.0,7.6071,15.87,1.22,1.992,,9.6515,22.09,4.156,양품
-5.2427,-0.0118,34.8936,3.7795,11.9318,-5439.25,74.9556,-0.615,0.055,0.08,15.84,97.0,7.017,15.88,1.338,1.9935,,8.8097,20.08,4.185,양품
-2.8055,-0.0113,48.5651,16.9003,9.3067,-5361.75,74.6,-0.615,0.0946,0.138,15.84,428.0,6.7837,15.88,1.338,1.9917,,9.6515,21.84,4.185,양품
-4.6582,-0.0123,38.9452,21.0605,14.2377,-5506.5,67.6333,-0.615,0.0838,0.123,15.84,560.0,8.7342,15.88,1.338,1.9977,,8.7326,23.81,4.185,양품
-1.1455,-0.0106,33.8028,6.2671,11.3232,-5475.5,70.5444,-0.7569,0.0748,0.117,15.87,160.0,7.5121,15.88,1.357,2.0115,,9.3181,22.65,4.146,불량
3.1336,-0.0062,53.2258,15.1341,16.5862,-5486.5,70.0444,-1.83,0.2274,0.161,16.09,402.0,4.8532,16.07,1.757,2.0045,,8.7556,17.59,4.684,불량
3.6809,-0.0115,32.9718,14.994,5.5716,-5546.0,70.4,1.655,0.0656,0.056,15.75,403.0,7.285,15.82,0.946,2.0085,,9.0744,20.23,2.84,양품
5.17,-0.0114,48.4048,5.0198,5.9792,-5285.0,74.5333,-0.615,0.0571,0.139,15.84,127.0,7.2793,15.88,1.338,1.9923,,8.2061,23.31,4.185,양품
-1.2955,-0.0099,54.8223,12.3213,13.2135,-5312.75,70.8778,-0.615,0.1146,0.184,15.84,306.0,8.243,15.88,1.338,1.9865,,8.8215,21.08,4.185,양품
3.8109,-0.0102,69.7789,18.7085,11.0641,-5260.25,72.8444,-0.615,0.0448,0.14,15.84,486.0,6.8522,15.88,1.338,2.0088,,8.9605,19.79,4.185,양품
2.0509,-0.0114,60.6593,16.7064,15.8303,-5445.25,67.9778,-0.615,0.0809,0.201,15.84,420.0,6.612,15.88,1.338,1.989,,8.6556,22.9,4.185,양품
0.6327,-0.0107,59.0164,6.7735,12.0587,-5431.75,76.9333,0.0,0.0772,0.15,15.86,187.0,6.9689,15.79,1.229,1.9805,,8.324,20.24,4.162,양품
1.7036,-0.0115,44.2037,16.7909,10.4505,-5483.0,75.8889,0.0,0.1061,0.167,15.86,428.0,5.3636,15.79,1.229,1.9457,,9.088,18.11,4.162,양품
-1.7818,-0.0119,21.8258,31.7004,27.1897,-5149.0,76.3778,1.655,0.1166,0.15,15.75,783.0,7.3056,15.82,0.946,2.0055,,8.2061,22.98,2.84,양품
